anio,id_ent,id_act,unidades_eco,produccion,personal,activos
2008,16,326220,6,16.245,72,6.619
2008,16,326290,2,,,
2008,16,327111,2683,,,
2008,16,327112,1,,,
2008,16,327121,747,100.973,2227,61.362
2008,16,327122,4,1.533,17,1.572
2008,16,327123,3,0.219,14,0.581
2008,16,327910,1,,,
2008,16,327991,128,28.857,437,19.892
2008,16,327999,5,,,
2008,16,331111,2,,,
2008,16,331220,1,,,
2008,16,331310,4,29.973,90,5.532
2008,16,331419,2,,,
2008,16,331420,2,,,
2008,16,331510,2,,,
2008,16,331520,5,,,
2008,16,332110,3,0.476,10,0.106
2008,16,332211,9,3.165,41,1.467
2008,16,332410,2,,,
2008,16,332420,2,,,
2008,16,332510,4,2.862,12,1.121
2008,16,332610,22,831.303,357,343.619
2008,16,332710,236,,,
2008,16,332720,1,,,
2008,16,332810,11,1.015,17,0.999
2008,16,332910,1,,,
2008,16,332999,15,,,
2008,16,333111,11,,,
2008,16,333112,1,,,
2008,16,333120,2,,,
2008,16,333241,2,,,
2008,16,333243,3,5.223,24,1.968
2008,16,333245,1,,,
2008,16,333249,1,,,
2008,16,333319,2,,,
2008,16,333411,1,,,
2008,16,333412,2,,,
2008,16,333510,1,,,
2008,16,333610,1,,,
2008,16,333992,3,,,
2008,16,333993,1,,,
2008,16,333999,3,9.252,55,2.448
2008,16,334410,2,,,
2008,16,334511,1,,,
2008,16,335311,1,,,
2008,16,335312,2,,,
2008,16,335910,2,,,
2008,16,335999,1,,,
2008,16,336120,1,,,
2008,16,336210,33,46.596,253,20.363
2008,16,336310,2,,,
2008,16,336370,3,0.248,4,0.205
2008,16,336390,1,,,
2008,16,336610,1,,,
2008,16,336999,3,2.63,15,1.39
2008,16,434221,196,401.297,1434,424.622
2008,16,434222,72,213.229,416,88.075
2008,16,434229,39,26.557,166,8.336
2008,16,434311,124,18.016,470,40.204
2008,16,435220,46,33.045,158,25.452
2008,16,435419,87,43.024,350,32.182
2008,16,436112,12,32.299,106,5.324
2008,16,468211,1182,418.818,3626,372.751
2008,16,468212,176,17.509,481,45.45
2008,16,468213,224,204.839,1166,136.117
2008,16,811122,69,7.064,108,4.3
2008,16,811129,78,12.985,164,8.713
2008,16,811312,401,291.566,1471,143.308
2008,17,314110,2,,,
2008,17,321920,9,,,
2008,17,322210,4,,,
2008,17,323119,283,,,
2008,17,325120,1,,,
2008,17,325130,2,,,
2008,17,325510,4,,,
2008,17,325993,2,,,
2008,17,326110,6,311.47,213,142.224
2008,17,326120,2,,,
2008,17,326140,1,,,
2008,17,326150,1,,,
2008,17,326160,1,,,
2008,17,326192,1,,,
2008,17,326193,7,131.043,219,33.987
2008,17,326194,5,790.934,692,555.402
2008,17,326198,1,,,
2008,17,326199,8,70.071,145,21.143
2008,17,326211,1,,,
2008,17,326290,8,,,
2008,17,327111,316,78.558,1349,39.671
2008,17,327112,3,2.058,17,1.482
2008,17,327121,23,,,
2008,17,327122,1,,,
2008,17,327123,3,,,
2008,17,327991,43,11.955,135,14.654
2008,17,331112,1,,,
2008,17,331220,3,,,
2008,17,331510,1,,,
2008,17,331520,2,,,
2008,17,332110,3,194.27,292,166.223
2008,17,332211,7,,,
2008,17,332420,1,,,
2008,17,332430,1,,,
2008,17,332510,1,,,
2008,17,332610,7,66.521,160,20.758
2008,17,332710,105,,,
2008,17,332720,1,,,
2008,17,332810,5,2.209,18,0.702
2008,17,332910,2,,,
2008,17,332999,11,,,
2008,17,333111,6,14.614,40,4.04
2008,17,333241,1,,,
2008,17,333242,1,,,
2008,17,333243,2,,,
2008,17,333245,2,,,
2008,17,333249,1,,,
2008,17,333319,1,,,
2008,17,333412,1,,,
2008,17,333510,2,,,
2008,17,333910,1,,,
2008,17,334110,1,,,
2008,17,334220,3,,,
2008,17,334290,2,,,
2008,17,334410,3,12.565,100,28.279
2008,17,334519,1,,,
2008,17,334610,1,,,
2008,17,335312,2,,,
2008,17,335910,1,,,
2008,17,336110,1,,,
2008,17,336210,3,,,
2008,17,336310,1,,,
2008,17,336320,3,3517.227,1252,1389.145
2008,17,336360,1,,,
2008,17,336370,2,,,
2008,17,336390,2,,,
2008,17,434221,49,120.367,373,55.676
2008,17,434222,39,113.065,193,25.976
2008,17,434229,23,8.655,70,4.978
2008,17,434311,76,17.796,311,34.917
2008,17,435220,16,22.488,72,29.941
2008,17,435419,64,63.58,350,24.987
2008,17,436112,7,96.25,179,7.981
2008,17,468211,516,160.7,1519,100.657
2008,17,468212,63,4.32,129,7.762
2008,17,468213,64,56.7,354,56.201
2008,17,811122,16,1.544,27,0.562
2008,17,811129,29,20.456,98,5.487
2008,17,811312,128,56.509,533,20.687
2008,18,321920,7,4.29,62,1.718
2008,18,322210,1,,,
2008,18,323119,128,60.479,480,61.085
2008,18,326110,1,,,
2008,18,326120,1,,,
2008,18,326160,1,,,
2008,18,326220,2,,,
2008,18,326290,1,,,
2008,18,327111,17,1.318,53,1.009
2008,18,327121,127,33.322,533,17.374
2008,18,327991,26,6.399,82,5.583
2008,18,332110,4,0.365,10,0.402
2008,18,332211,2,,,
2008,18,332510,1,,,
2008,18,332610,1,,,
2008,18,332710,53,13.887,173,25.351
2008,18,332810,1,,,
2008,18,333111,3,4.526,19,2.084
2008,18,333243,2,,,
2008,18,333412,1,,,
2008,18,334110,1,,,
2008,18,334511,1,,,
2008,18,335999,1,,,
2008,18,336210,3,,,
2008,18,336370,1,,,
2008,18,434221,37,58.24,189,39.237
2008,18,434222,18,14.882,62,8.265
2008,18,434229,3,,,
2008,18,434311,46,7.813,170,16.859
2008,18,435220,5,5.787,18,0.812
2008,18,435419,17,10.612,78,3.628
2008,18,436112,4,,,
2008,18,468211,286,123.66,1099,150.693
2008,18,468212,52,8.362,161,27.519
2008,18,468213,47,39.708,219,23.635
2008,18,811122,23,1.938,38,2.096
2008,18,811129,4,0.212,11,0.254
2008,18,811312,90,17.651,217,25.488
2008,19,314110,5,774.466,864,532.635
2008,19,321920,75,860.227,1236,219.05
2008,19,322210,152,8155.548,7469,3172.371
2008,19,323119,1108,2182.157,7601,1292.816
2008,19,324191,27,1168.074,819,336.07
2008,19,325120,7,,,
2008,19,325130,10,863.603,512,1905.299
2008,19,325211,9,,,
2008,19,325212,2,,,
2008,19,325510,49,4848.508,3006,1149.568
2008,19,325993,20,,,
2008,19,326110,89,3004.536,2826,1400.016
2008,19,326120,17,1087.87,710,433.788
2008,19,326140,16,431.985,810,90.1
2008,19,326150,9,248.852,284,118.57
2008,19,326160,17,983.511,1611,685.322
2008,19,326192,7,3044.944,3213,946.533
2008,19,326193,42,381.84,1273,303.27
2008,19,326194,38,1918.81,2616,735.413
2008,19,326198,5,10.775,62,1.276
2008,19,326199,72,589.818,1928,160.837
2008,19,326211,2,,,
2008,19,326220,26,651.738,1937,71.916
2008,19,326290,36,474.372,392,54.042
2008,19,327111,70,69.017,374,26.355
2008,19,327112,17,3045.924,4988,1567.313
2008,19,327121,9,359.708,573,490.315
2008,19,327122,8,2754.818,3425,893.138
2008,19,327123,13,1228.534,1037,321.512
2008,19,327910,2,,,
2008,19,327991,67,,,
2008,19,327999,11,,,
2008,19,331111,2,,,
2008,19,331112,2,,,
2008,19,331210,12,2913.165,1929,2086.189
2008,19,331220,39,49240.271,6542,13527.846
2008,19,331310,15,5709.987,2850,1268.869
2008,19,331412,1,,,
2008,19,331419,5,,,
2008,19,331420,2,,,
2008,19,331490,2,,,
2008,19,331510,29,5214.366,2881,2125.197
2008,19,331520,23,151.676,414,35.989
2008,19,332110,49,4127.297,1653,825.588
2008,19,332211,20,247.264,286,78.643
2008,19,332410,13,2836.528,1962,414.04
2008,19,332420,38,1161.973,1701,476.948
2008,19,332430,16,181.264,284,27.225
2008,19,332510,19,477.804,1464,82.124
2008,19,332610,54,2069.677,2061,1318.82
2008,19,332710,987,2978.904,9795,1701.562
2008,19,332720,37,263.981,726,154.107
2008,19,332810,65,20511.673,4682,5606.979
2008,19,332910,11,2069.082,2319,205.295
2008,19,332991,4,354.581,345,116.577
2008,19,332999,124,7738.284,4941,1309.588
2008,19,333111,13,,,
2008,19,333112,1,,,
2008,19,333120,4,3967.861,3457,1573.68
2008,19,333130,5,195.293,364,34.228
2008,19,333241,1,,,
2008,19,333242,2,,,
2008,19,333243,22,583.737,750,164.463
2008,19,333244,3,41.495,122,47.573
2008,19,333245,6,24.207,83,7.226
2008,19,333249,13,1236.893,1367,439.283
2008,19,333319,12,190.415,284,29.558
2008,19,333411,55,10790.969,6021,1267.147
2008,19,333412,23,5349.417,4807,1069.785
2008,19,333510,22,328.118,461,86.186
2008,19,333610,4,521.722,609,1024.569
2008,19,333910,30,1322.843,1547,401.306
2008,19,333920,32,848.161,1400,115.199
2008,19,333991,3,661.355,617,268.684
2008,19,333992,4,21.819,55,3.835
2008,19,333993,3,229.114,609,36.313
2008,19,333999,28,751.983,1090,121.872
2008,19,334110,5,482.483,2518,199.281
2008,19,334210,2,,,
2008,19,334220,3,,,
2008,19,334290,5,601.973,347,64.173
2008,19,334310,2,,,
2008,19,334410,18,1339.501,5227,328.18
2008,19,334511,2,,,
2008,19,334519,8,,,
2008,19,334610,3,,,
2008,19,335311,9,2649.898,3870,960.31
2008,19,335312,30,9924.909,9128,1083.608
2008,19,335910,7,4100.938,4066,1111.25
2008,19,335920,14,9618.29,2126,1583.412
2008,19,335999,11,46.079,159,12.354
2008,19,336120,1,,,
2008,19,336210,64,2998.99,3095,304.77
2008,19,336310,20,8498.126,5354,7312.642
2008,19,336320,24,10398.443,15326,3199.828
2008,19,336330,3,155.187,144,43.8
2008,19,336340,8,863.248,1221,121.704
2008,19,336350,4,2910.135,1282,2231.919
2008,19,336360,3,26.458,71,7.722
2008,19,336370,10,997.021,1138,650.425
2008,19,336390,40,16273.398,13331,4346.281
2008,19,336410,1,,,
2008,19,336510,4,367.359,635,43.295
2008,19,336610,1,,,
2008,19,336999,9,4.738,36,1.59
2008,19,434221,395,5338.855,5840,2142.027
2008,19,434222,198,1681.907,2039,723.41
2008,19,434229,96,424.366,1395,654.956
2008,19,434311,463,873.828,2665,721.605
2008,19,435220,197,752.78,2079,166.047
2008,19,435419,448,3217.396,6076,802.341
2008,19,436112,68,273.618,481,74.788
2008,19,468211,1169,2226.57,7715,986.113
2008,19,468212,441,87.357,1118,147.907
2008,19,468213,183,444.746,1464,160.093
2008,19,811122,38,5.825,77,4.521
2008,19,811129,65,42.801,216,23.335
2008,19,811312,548,1201.911,4200,387.942
2008,20,314110,786,19.574,1419,2.414
2008,20,321920,18,42.634,101,5.871
2008,20,322210,1,,,
2008,20,323119,267,94.42,911,75.221
2008,20,325120,1,,,
2008,20,325993,3,0.606,12,0.64
2008,20,326110,11,432.922,599,111.295
2008,20,326120,1,,,
2008,20,326160,2,,,
2008,20,326193,2,,,
2008,20,326194,1,,,
2008,20,326199,3,0.123,5,0.006
2008,20,326220,2,,,
2008,20,326290,1,,,
2008,20,327111,666,32.874,1512,16.516
2008,20,327121,258,46.876,948,40.066
2008,20,327123,4,0.014,7,0
2008,20,327991,97,15.652,284,13.67
2008,20,332110,3,1.078,11,0.45
2008,20,332211,11,1.026,18,0.048
2008,20,332420,1,,,
2008,20,332430,2,,,
2008,20,332510,1,,,
2008,20,332610,8,1.645,22,0.727
2008,20,332710,83,,,
2008,20,332720,1,,,
2008,20,332999,2,,,
2008,20,333111,3,0.784,7,0.35
2008,20,333243,1,,,
2008,20,333249,1,,,
2008,20,333319,1,,,
2008,20,333411,1,,,
2008,20,333910,1,,,
2008,20,333999,1,,,
2008,20,334290,1,,,
2008,20,334610,1,,,
2008,20,335910,1,,,
2008,20,336210,19,6.387,58,6.587
2008,20,336310,1,,,
2008,20,336999,2,,,
2008,20,434221,77,155.004,630,85.404
2008,20,434222,32,,,
2008,20,434229,13,,,
2008,20,434311,63,6.776,210,17.337
2008,20,435220,18,10.974,46,2.529
2008,20,435419,41,9.865,156,6.77
2008,20,436112,9,4.923,35,0.47
2008,20,468211,643,217.783,1968,201.92
2008,20,468212,50,6.28,119,9.95
2008,20,468213,112,151.744,684,89.688
2008,20,811122,39,4.233,69,1.122
2008,20,811129,9,1.904,15,0.167
2008,20,811312,205,,,
2008,21,314110,3,0.098,11,0.16
2008,21,321920,43,122.152,364,29.635
2008,21,322210,25,239.913,502,90.714
2008,21,323119,784,425.871,3249,283.946
2008,21,324191,2,,,
2008,21,325120,1,,,
2008,21,325130,2,,,
2008,21,325211,2,,,
2008,21,325510,9,,,
2008,21,325993,20,,,
2008,21,326110,33,423.452,620,330.996
2008,21,326120,8,9.939,58,4.99
2008,21,326140,2,,,
2008,21,326150,3,51.047,28,19.125
2008,21,326160,7,112.553,47,81.43
2008,21,326192,21,13269.45,5594,2343.371
2008,21,326193,16,107.723,291,65.335
2008,21,326194,8,336.616,532,170.35
2008,21,326198,4,29.441,135,1.578
2008,21,326199,60,58.965,227,15.617
2008,21,326220,6,,,
2008,21,326290,9,19.304,91,9.59
2008,21,327111,1695,,,
2008,21,327112,1,,,
2008,21,327121,2796,485.618,10212,370.711
2008,21,327122,8,18.137,62,3.701
2008,21,327123,7,9.139,45,6.843
2008,21,327910,2,,,
2008,21,327991,919,310.805,2523,154.302
2008,21,327999,4,,,
2008,21,331111,1,,,
2008,21,331112,1,,,
2008,21,331210,1,,,
2008,21,331220,11,,,
2008,21,331310,3,611.907,540,573.831
2008,21,331420,1,,,
2008,21,331490,1,,,
2008,21,331510,6,26.908,116,13.173
2008,21,331520,6,12.054,24,2.673
2008,21,332110,63,19.038,200,11.407
2008,21,332211,19,249.289,327,194.058
2008,21,332410,2,,,
2008,21,332420,9,24.686,121,12.024
2008,21,332430,1,,,
2008,21,332510,12,0.881,26,0.083
2008,21,332610,29,2395.826,882,644.176
2008,21,332710,445,307.078,1780,169.389
2008,21,332720,10,2.551,31,2.867
2008,21,332810,24,43.063,218,25.365
2008,21,332910,3,218.335,258,20.585
2008,21,332991,2,,,
2008,21,332999,58,,,
2008,21,333111,10,,,
2008,21,333112,2,,,
2008,21,333120,2,,,
2008,21,333241,1,,,
2008,21,333242,1,,,
2008,21,333243,17,57.065,174,15.978
2008,21,333244,3,0.4,6,0.306
2008,21,333246,5,5.06,20,0.553
2008,21,333249,2,,,
2008,21,333319,1,,,
2008,21,333411,8,,,
2008,21,333412,3,,,
2008,21,333510,14,39.561,144,29.178
2008,21,333910,4,4.86,31,3.033
2008,21,333920,4,9.427,35,2.603
2008,21,333992,1,,,
2008,21,333993,4,,,
2008,21,333999,4,9.398,64,0.651
2008,21,334290,1,,,
2008,21,334310,1,,,
2008,21,334410,3,9.391,32,0.461
2008,21,334511,6,16.424,57,11.377
2008,21,334519,6,6.832,41,2.57
2008,21,335311,2,,,
2008,21,335312,6,,,
2008,21,335920,3,,,
2008,21,335999,5,,,
2008,21,336110,1,,,
2008,21,336120,1,,,
2008,21,336210,90,377.608,646,98.532
2008,21,336310,9,3595.648,5145,7305.972
2008,21,336320,6,638.588,1330,413.344
2008,21,336330,1,,,
2008,21,336340,6,2105.335,1580,1484.441
2008,21,336350,1,,,
2008,21,336360,13,5426.491,3633,681.405
2008,21,336370,9,7184.208,5533,3618.066
2008,21,336390,18,8576.281,4447,1508.8
2008,21,434221,180,480.855,1572,196.713
2008,21,434222,107,279.09,657,105.993
2008,21,434229,55,36.685,223,60.491
2008,21,434311,260,86.62,818,87.433
2008,21,435220,109,260.015,657,47.618
2008,21,435419,177,230.906,1106,81.514
2008,21,436112,24,50.581,234,15.155
2008,21,468211,1271,948.16,4792,401.754
2008,21,468212,248,26.137,531,22.913
2008,21,468213,191,429.272,1227,216.711
2008,21,811122,95,7.414,167,4.03
2008,21,811129,67,9.837,139,3.097
2008,21,811312,462,351.806,1994,120.884
2008,22,314110,1,,,
2008,22,321920,24,367.927,651,77.644
2008,22,322210,21,3299.194,1345,1122.033
2008,22,323119,320,1427.047,2546,581.682
2008,22,324191,6,1281.282,458,362.366
2008,22,325130,1,,,
2008,22,325211,5,,,
2008,22,325212,1,,,
2008,22,325510,9,1680.299,484,831.52
2008,22,325993,11,72.272,193,12.291
2008,22,326110,16,938.973,1137,192.214
2008,22,326120,7,1645.665,852,760.871
2008,22,326140,8,340.431,176,92.091
2008,22,326150,2,,,
2008,22,326160,3,,,
2008,22,326192,12,1234.644,1231,1473.386
2008,22,326193,10,476.403,643,251.354
2008,22,326194,22,2466.962,2758,951.834
2008,22,326198,1,,,
2008,22,326199,20,209.458,385,65.959
2008,22,326211,1,,,
2008,22,326220,4,104.402,163,36.397
2008,22,326290,5,716.464,719,246.083
2008,22,327111,36,14.326,181,3.89
2008,22,327121,171,28.046,537,12.882
2008,22,327122,1,,,
2008,22,327123,1,,,
2008,22,327991,49,88.501,273,56.945
2008,22,327999,3,0.072,4,0.1
2008,22,331210,2,,,
2008,22,331220,1,,,
2008,22,331420,1,,,
2008,22,331490,2,,,
2008,22,331510,1,,,
2008,22,331520,5,,,
2008,22,332110,25,741.239,990,244.926
2008,22,332211,8,434.945,524,208.631
2008,22,332410,2,,,
2008,22,332420,6,108.925,308,19.585
2008,22,332430,1,,,
2008,22,332510,3,6.98,36,2.072
2008,22,332610,15,1935.665,916,810.305
2008,22,332710,335,565.889,2169,313.538
2008,22,332720,4,43.1,108,19.745
2008,22,332810,25,139.972,494,59.587
2008,22,332910,6,403.38,772,234.474
2008,22,332999,17,366.197,582,131.731
2008,22,333111,2,,,
2008,22,333120,3,615.086,339,174.146
2008,22,333130,2,,,
2008,22,333242,5,24.479,49,4.711
2008,22,333243,3,,,
2008,22,333245,2,,,
2008,22,333249,5,246.551,116,29.044
2008,22,333319,5,,,
2008,22,333411,2,,,
2008,22,333412,6,,,
2008,22,333510,17,281.587,424,145.181
2008,22,333610,1,,,
2008,22,333910,4,182.606,261,26.216
2008,22,333920,10,1196.233,1615,359.525
2008,22,333991,1,,,
2008,22,333992,4,,,
2008,22,333999,12,250.173,419,43.338
2008,22,334110,1,,,
2008,22,334210,3,1153.562,418,8.771
2008,22,334220,1,,,
2008,22,334290,1,,,
2008,22,334310,4,,,
2008,22,334410,9,1520.474,908,241.371
2008,22,334519,12,158.802,288,31.123
2008,22,335311,4,849.489,698,132.104
2008,22,335312,3,5.209,47,1.055
2008,22,335920,6,1123.684,355,251.583
2008,22,336120,3,,,
2008,22,336210,9,247.988,263,32.831
2008,22,336310,5,785.544,811,812.066
2008,22,336320,13,4008.897,3838,1338.333
2008,22,336330,4,775.448,754,184.564
2008,22,336340,7,903.352,1719,595.481
2008,22,336350,8,4811.481,4224,2261.211
2008,22,336360,3,2597.795,2021,315.108
2008,22,336370,14,998.111,1034,483.578
2008,22,336390,22,14324.464,8540,3194.952
2008,22,336410,3,1404.115,878,193.085
2008,22,336991,1,,,
2008,22,434221,99,686.165,1214,300.59
2008,22,434222,64,715.638,769,314.609
2008,22,434229,33,122.678,278,72.289
2008,22,434311,95,72.455,412,84.185
2008,22,435220,70,605.824,676,118.721
2008,22,435419,165,534.95,1435,187.996
2008,22,436112,24,23.737,127,10.224
2008,22,468211,472,513.332,2101,201.731
2008,22,468212,42,4.085,90,23.062
2008,22,468213,87,214.794,795,156.42
2008,22,811122,28,19.469,125,3.782
2008,22,811129,15,4.121,39,0.466
2008,22,811312,229,698.568,1803,426.292
2008,23,314110,1,,,
2008,23,321920,3,1.004,13,0.997
2008,23,323119,160,292.879,1041,74.717
2008,23,325120,1,,,
2008,23,325510,2,,,
2008,23,325993,1,,,
2008,23,326120,3,6.029,27,1.843
2008,23,326140,2,,,
2008,23,326193,1,,,
2008,23,326198,2,,,
2008,23,326199,4,3.813,19,1.073
2008,23,326220,1,,,
2008,23,327111,11,,,
2008,23,327121,1,,,
2008,23,327991,4,,,
2008,23,327999,2,,,
2008,23,331310,1,,,
2008,23,332710,37,23.847,153,19.12
2008,23,332810,1,,,
2008,23,332999,2,,,
2008,23,333411,2,,,
2008,23,335311,2,,,
2008,23,335312,4,,,
2008,23,336210,1,,,
2008,23,336360,1,,,
2008,23,434221,40,107.031,571,157.402
2008,23,434222,29,115.436,266,53.635
2008,23,434229,11,4.666,76,2.141
2008,23,434311,85,10.093,219,20.81
2008,23,435220,7,15.458,31,3.379
2008,23,435419,50,137.171,419,38.386
2008,23,436112,6,,,
2008,23,468211,224,167.389,1114,83.885
2008,23,468212,17,4.049,37,1.67
2008,23,468213,42,76.451,298,35.397
2008,23,811122,12,2.465,31,1.066
2008,23,811129,10,3.367,27,1.594
2008,23,811312,72,32.631,274,18.455
2008,24,314110,1,,,
2008,24,321920,24,,,
2008,24,322210,15,2329.587,1633,2644.998
2008,24,323119,397,372.134,1836,180.505
2008,24,324191,2,,,
2008,24,325120,1,,,
2008,24,325211,1,,,
2008,24,325212,1,,,
2008,24,325510,13,,,
2008,24,325993,7,90.136,182,16.033
2008,24,326110,12,407.578,297,136.006
2008,24,326120,3,125.377,59,16.705
2008,24,326140,4,46.486,140,41.433
2008,24,326150,1,,,
2008,24,326160,3,138.683,179,48.965
2008,24,326192,4,436.59,860,82.403
2008,24,326193,2,,,
2008,24,326194,5,8.618,50,10.566
2008,24,326199,10,693.95,1270,363.43
2008,24,326211,2,,,
2008,24,326220,3,980.812,874,124.785
2008,24,326290,3,92.657,216,18.156
2008,24,327111,15,8.456,74,4.598
2008,24,327121,236,37.657,873,22.91
2008,24,327122,5,2347.484,1016,1349.531
2008,24,327991,44,24.905,216,17.1
2008,24,327999,6,67.11,240,27.796
2008,24,331111,1,,,
2008,24,331112,2,,,
2008,24,331210,5,3305.728,1193,1348.457
2008,24,331220,10,16037.73,2566,2048.225
2008,24,331310,3,0.597,6,0.951
2008,24,331411,1,,,
2008,24,331419,6,,,
2008,24,331420,2,,,
2008,24,331490,3,,,
2008,24,331510,10,,,
2008,24,331520,2,,,
2008,24,332110,7,28.4,136,19.371
2008,24,332211,3,,,
2008,24,332410,1,,,
2008,24,332420,8,221.459,231,31.467
2008,24,332430,1,,,
2008,24,332510,3,10.585,33,5.259
2008,24,332610,13,713.415,527,176.036
2008,24,332710,352,932.121,2274,261.435
2008,24,332720,5,34.963,107,20.668
2008,24,332810,15,45.739,270,57.673
2008,24,332910,5,5.874,31,1.696
2008,24,332999,13,185.24,240,26.785
2008,24,333111,1,,,
2008,24,333130,1,,,
2008,24,333241,1,,,
2008,24,333242,1,,,
2008,24,333243,7,30.141,127,10.825
2008,24,333246,1,,,
2008,24,333249,5,69.376,89,7.154
2008,24,333319,5,514.881,813,98.573
2008,24,333411,2,,,
2008,24,333412,1,,,
2008,24,333510,5,25.943,60,5.183
2008,24,333610,3,2537.519,1761,445.837
2008,24,333910,4,100.808,128,21.944
2008,24,333920,5,54.411,164,74.383
2008,24,333991,3,,,
2008,24,333992,1,,,
2008,24,333999,3,81.389,245,27.501
2008,24,334210,1,,,
2008,24,334220,2,,,
2008,24,334410,2,,,
2008,24,334519,5,50.4,291,18.01
2008,24,335311,3,1029.04,620,129.542
2008,24,335312,4,588.885,587,272.615
